,0
1029,-1711.981453107173
1030,-1707.9732097054214
1031,-1696.010821668265
1032,-1708.707405914446
1033,-1723.8281609674164
1034,-1738.556546213861
1035,-1732.343533002122
1036,-1740.7953832332398
1037,-1749.208283745298
1038,-1744.7794794820406
1039,-1779.3574161877077
1040,-1823.2774916308183
1041,-1824.1141786168682
1042,-1834.9431661269634
1043,-1841.3061953307965
1044,-1804.6931283193485
1045,-1805.2342266558203
1046,-1782.4658552318522
1047,-1790.458383398884
1048,-1816.1927275941823
1049,-1827.480368336881
1050,-1814.9929619638867
1051,-1795.2803635083606
1052,-1824.8461871715026
1053,-1825.709531570147
1054,-1830.5741255015357
1055,-1852.8800308902435
1056,-1854.8015936014244
1057,-1841.5065662303682
1058,-1846.0661154351271
1059,-1831.1993576706682
1060,-1835.9561919138587
1061,-1835.614257861492
1062,-1832.4117721114433
1063,-1835.0100195751997
1064,-1850.038139666071
1065,-1841.4696569080256
1066,-1834.766179180302
1067,-1836.6932974478323
1068,-1809.7450455947114
1069,-1812.4573489952195
1070,-1786.2528862623385
1071,-1797.9390127915785
1072,-1806.9951114240969
1073,-1793.3290408690875
1074,-1798.0453421903999
1075,-1779.141323661844
1076,-1798.5800772559587
1077,-1777.4319560527465
1078,-1764.2497727646073
1079,-1777.3655101827214
1080,-1772.1248782646464
1081,-1758.5929503053299
1082,-1748.2226128764771
1083,-1745.2069570516278
1084,-1748.1588860651477
1085,-1753.5903477821687
1086,-1743.2358422327839
1087,-1734.1329561836405
1088,-1711.4480232699207
1089,-1712.7264167011663
1090,-1738.9140664676138
1091,-1730.977312135346
1092,-1729.272892808121
1093,-1717.487547671599
1094,-1723.8043474679534
1095,-1737.879379924701
1096,-1721.971570906345
1097,-1715.555086064994
1098,-1730.7554832454007
1099,-1744.5338667041833
1100,-1753.586810538133
1101,-1735.8620001246352
1102,-1720.6815436415582
1103,-1735.0781333699363
1104,-1741.8568771367304
1105,-1739.6461887597914
1106,-1712.0798287505163
1107,-1722.3310172537863
1108,-1711.4447805367222
1109,-1694.8738860883827
1110,-1688.0937297483904
1111,-1690.0438778831735
1112,-1700.2686181958024
1113,-1676.6329357104203
1114,-1669.6535243757335
1115,-1685.5512208936925
1116,-1685.2475649952867
1117,-1666.067111893406
1118,-1640.3115496187447
1119,-1635.3761065932422
1120,-1632.804527224826
1121,-1625.637372268175
1122,-1629.7200538169786
1123,-1632.412973232586
1124,-1657.0506069978528
1125,-1664.6969708984602
1126,-1665.751615461672
1127,-1666.2094217254198
1128,-1670.9466247419414
1129,-1674.7221044904375
1130,-1670.8189100614377
1131,-1667.3432410255557
1132,-1702.7454917103453
1133,-1679.0485646202442
1134,-1645.9027405167633
1135,-1626.54769692375
1136,-1630.1149502961935
1137,-1629.1985475585564
1138,-1625.197259965776
1139,-1612.8191712991681
1140,-1595.568100186748
1141,-1592.4350040219397
1142,-1591.7788625557882
1143,-1599.1870737949262
1144,-1593.7426619645166
1145,-1593.1416977969245
1146,-1564.1810514665792
1147,-1597.0159782860555
1148,-1589.202570561482
1149,-1612.0045972798746
1150,-1647.6802602853982
1151,-1623.6893209654645
1152,-1619.1403579632045
1153,-1597.698642570414
1154,-1576.0268534528936
1155,-1562.1919967750691
1156,-1554.2025664148198
1157,-1550.0554137105587
1158,-1544.2240391331006
1159,-1549.1496426809422
1160,-1565.9315604885492
1161,-1571.4431123990835
1162,-1576.5550404391602
1163,-1558.2334717121425
1164,-1557.3739092495887
1165,-1533.2280489657396
1166,-1517.779239285847
1167,-1506.7947626752114
1168,-1532.5664867910189
1169,-1535.5243379474302
1170,-1565.7098514800768
1171,-1544.775612244603
1172,-1560.1643318121228
1173,-1553.7971399478627
1174,-1546.860701288424
1175,-1548.8228580239054
1176,-1607.9410996133581
1177,-1606.5606070195004
1178,-1591.0740988199148
1179,-1571.5760548615897
1180,-1576.776889454662
1181,-1564.2532787912194
1182,-1544.2225005585863
1183,-1528.3308733928884
1184,-1502.6783523247989
1185,-1491.067922797095
1186,-1488.227189161784
1187,-1481.027605206338
1188,-1466.3376284555407
1189,-1492.482314968114
1190,-1477.9825440375207
1191,-1466.2083664098627
1192,-1478.4291788233795
1193,-1483.7986486629766
1194,-1477.6077761118468
1195,-1486.5500576872384
1196,-1470.692230061942
1197,-1476.2401751589132
1198,-1466.0020629411777
1199,-1446.8317669584708
1200,-1438.4079548916184
1201,-1458.240044157338
1202,-1481.7523385362272
1203,-1508.26687917888
1204,-1492.9739184039101
1205,-1494.3230351684415
1206,-1491.0723751538096
1207,-1494.438025462664
1208,-1528.2388577539823
1209,-1548.958095257138
1210,-1559.6878478676
1211,-1565.4643227325746
1212,-1596.7271543972051
1213,-1643.2804617513402
1214,-1672.1204079253657
1215,-1703.4612292328156
1216,-1713.5492259808184
1217,-1692.9467595083647
1218,-1706.8011666051298
1219,-1706.714014843554
1220,-1694.6283297317066
1221,-1691.8787991491236
1222,-1680.2727234821127
1223,-1659.5964231599537
1224,-1662.4656165503443
1225,-1659.9865012483374
1226,-1690.3640721150305
1227,-1687.9748838332741
1228,-1691.8825152193206
1229,-1703.7577218858232
1230,-1697.5635967241644
1231,-1696.0424994903267
1232,-1711.5716101757348
1233,-1719.82159767129
1234,-1720.1323841437788
1235,-1725.925736922247
1236,-1720.6872475822372
1237,-1706.817639160541
1238,-1676.7507006749624
1239,-1666.9094607793984
1240,-1680.3376218866406
1241,-1688.5123822465919
1242,-1666.2177666156929
1243,-1639.7753809234732
1244,-1615.9918939944498
1245,-1598.9469149239776
1246,-1584.6972366135649
1247,-1579.5336390340863
1248,-1581.6597609350208
1249,-1576.8611031751366
1250,-1554.6471065875899
1251,-1528.9516394907391
1252,-1525.8599121329323
1253,-1531.912464624427
1254,-1554.5798665474772
1255,-1545.4809501890384
1256,-1541.0737172072268
1257,-1523.5561882401703
1258,-1521.2663497007547
1259,-1546.8514513031503
1260,-1552.5013883194365
1261,-1539.5324841889978
1262,-1537.8785458197538
1263,-1542.6734351867728
1264,-1541.7755888332165
1265,-1541.5422307274996
1266,-1547.425490539178
1267,-1530.0667967902286
1268,-1512.9194883380758
1269,-1515.6072395013666
1270,-1502.843629265566
1271,-1483.2664940609357
1272,-1495.220821297119
1273,-1504.340537846199
1274,-1502.568299185957
1275,-1533.277116945731
1276,-1529.205859822709
1277,-1548.2192477935832
1278,-1573.5067636653337
1279,-1571.0929975099475
1280,-1618.375822999533
1281,-1648.5153343578882
1282,-1664.711427973954
1283,-1667.3257215790559
1284,-1675.0134174923714
1285,-1666.455173558851
1286,-1660.0572812546266
1287,-1656.9620453161967
1288,-1643.661738807745
1289,-1619.3518991664964
1290,-1623.1672054269209
1291,-1624.0012929205363
1292,-1618.413430556711
1293,-1635.1882362571419
1294,-1610.2632111494377
1295,-1594.2369215436645
1296,-1581.4465189591706
1297,-1576.078796864717
1298,-1566.08596756562
1299,-1576.132570734373
1300,-1558.4401393197008
1301,-1562.5781088077254
1302,-1598.9124906144332
1303,-1621.91977789847
1304,-1636.619659191852
1305,-1635.8070601077497
1306,-1617.810252966233
1307,-1599.8336575975666
1308,-1599.504137123504
1309,-1580.2570993374625
1310,-1594.2539816410467
1311,-1579.2794424659276
1312,-1586.1190922058006
1313,-1581.7976655785233
1314,-1619.1409054642588
1315,-1616.7737863559046
1316,-1619.5974770538699
1317,-1634.4319642963887
1318,-1633.020061926499
1319,-1617.8801922136338
1320,-1612.4547200344582
1321,-1616.0109055658588
1322,-1586.768195311937
1323,-1576.3381781656462
1324,-1626.3895857857738
1325,-1615.6297515936026
1326,-1612.056370484732
1327,-1616.591798703987
1328,-1595.474505534657
1329,-1601.8856081168087
1330,-1601.6401106646833
1331,-1603.529808500042
1332,-1598.3251170310734
1333,-1566.3332101952913
1334,-1601.6399434875668
1335,-1622.23486481013
1336,-1611.8755121149773
1337,-1636.5380591511096
1338,-1658.969027006169
1339,-1685.4209242416912
1340,-1698.0687327148141
1341,-1724.9462584801156
1342,-1729.560733138936
1343,-1732.27988727395
1344,-1711.387755879172
1345,-1704.4867195342517
1346,-1688.2239355239833
1347,-1681.6089322769844
1348,-1675.0054353227938
1349,-1658.8125572182191
1350,-1679.0395912415581
1351,-1658.8385184769138
1352,-1640.6893328320325
1353,-1634.5251612868208
1354,-1617.640066307016
1355,-1597.6032653440836
1356,-1605.0728774650297
1357,-1598.7493089040843
1358,-1583.2484272338875
1359,-1571.373941411481
1360,-1549.3741159945603
1361,-1537.2067906374896
1362,-1542.4368680547734
1363,-1529.7562824536099
1364,-1537.6757623324643
1365,-1543.577220194526
1366,-1540.93509548957
1367,-1545.8893720797428
1368,-1565.7032388183347
1369,-1574.4095554414064
1370,-1611.0883264732192
1371,-1645.9821711670418
1372,-1657.7747205582398
1373,-1673.077116313156
1374,-1679.7252899506054
1375,-1664.9452612631032
1376,-1662.4367728679522
1377,-1669.7587385950278
1378,-1678.2056361676405
1379,-1660.8637490242213
1380,-1658.28165135442
1381,-1648.7706444904945
1382,-1650.238225787035
1383,-1631.9325451502061
1384,-1623.888368427637
1385,-1617.3008868051143
1386,-1613.2208705168382
1387,-1587.3018359238017
1388,-1586.2858947920884
1389,-1551.6752002069882
1390,-1546.8075979082355
1391,-1571.8569087299977
1392,-1567.0618594085713
1393,-1574.681266169071
1394,-1573.2411956356566
1395,-1590.8416104402115
1396,-1591.2291258958749
1397,-1577.9887048833507
1398,-1593.3600225124997
1399,-1601.0229444940649
1400,-1594.8194589504478
1401,-1588.5165290721254
1402,-1582.1125444539587
1403,-1591.0867548676379
1404,-1599.155042537683
1405,-1597.293423022253
1406,-1613.929656923923
1407,-1614.4330849336684
1408,-1603.4547062891115
1409,-1601.1797997045337
1410,-1605.5093696793103
1411,-1616.65949431555
1412,-1625.7340702005388
1413,-1652.7023191426847
1414,-1677.143474499113
1415,-1699.9241571764037
1416,-1695.0814862418185
1417,-1711.5629735260407
1418,-1705.491813731298
1419,-1717.2522062518212
1420,-1721.1343298750826
1421,-1736.8826112068682
1422,-1754.491294484133
1423,-1763.6306787167618
1424,-1737.135933436527
1425,-1722.9911059304932
1426,-1723.1673151669163
1427,-1750.7657815171292
1428,-1742.8096550158664
1429,-1735.032392613636
1430,-1711.962035213397
1431,-1694.4338227136948
1432,-1665.4306662879003
1433,-1647.844686320989
1434,-1631.9687845084034
1435,-1624.4430415550348
1436,-1644.185045007148
1437,-1636.9784611465952
1438,-1631.6469744400026
1439,-1620.8950431577307
1440,-1621.1255478182877
1441,-1623.5324106171897
1442,-1633.7823309695402
1443,-1628.3954957775604
1444,-1628.7639044251448
1445,-1614.5468239312581
1446,-1623.4645952381745
1447,-1646.8297947288618
1448,-1643.4685722045149
1449,-1634.5982526437788
1450,-1620.4995013423672
1451,-1638.7171147189922
1452,-1655.4047142711363
1453,-1693.4211137735813
1454,-1681.1327334390219
1455,-1658.1893380978938
1456,-1644.641447113126
1457,-1631.532399761918
1458,-1629.5558830799243
1459,-1635.78395577879
1460,-1623.5813890775123
1461,-1614.3776295191158
1462,-1603.5324849505023
1463,-1579.6638426779862
1464,-1574.978903241772
1465,-1588.2858131587263
1466,-1578.0125679905668
1467,-1579.65653870725
1468,-1581.4568464765089
1469,-1586.9874775570465
1470,-1593.3236174668477
1471,-1602.988505186476
1472,-1594.8682177009805
1473,-1583.2609089744146
1474,-1577.5111936865019
1475,-1568.2307621626694
1476,-1587.5448913736743
1477,-1592.9462860574085
1478,-1608.2485705149256
1479,-1632.1894432872637
1480,-1668.1095731888934
1481,-1652.1409125768657
1482,-1633.7616142572338
1483,-1623.0575029024217
1484,-1632.7168257690162
1485,-1633.8780724642334
1486,-1628.114556426709
1487,-1667.6679561320595
1488,-1691.0453982027325
1489,-1669.8317492983526
1490,-1657.306537290717
1491,-1648.898851764852
1492,-1664.896485064383
1493,-1672.0732491253502
1494,-1669.8199108672795
1495,-1667.1631864079081
1496,-1696.1568464042857
1497,-1687.8210141117604
1498,-1669.996924239408
1499,-1653.4246112578173
1500,-1657.3007922793015
1501,-1648.5998568926177
1502,-1638.2490804780873
1503,-1608.635196977621
1504,-1627.441337281671
1505,-1600.3173420290732
1506,-1646.8520094594346
1507,-1632.8409552809094
1508,-1619.6308121819015
1509,-1588.6926437347718
1510,-1591.8908056066182
1511,-1587.7811080867207
1512,-1616.4505273666728
1513,-1604.627454806484
1514,-1581.6410078473614
1515,-1591.2897096784611
1516,-1605.95595722564
1517,-1601.06534079836
1518,-1588.863104198281
1519,-1600.4313267804619
1520,-1585.6450494270196
1521,-1567.6728197718694
1522,-1573.310026121214
1523,-1566.8185306922085
1524,-1580.063061640446
1525,-1556.9278006481168
1526,-1560.0058074306012
1527,-1574.0167764783068
1528,-1581.0682166884976
1529,-1587.5266289576832
1530,-1609.3169711564306
1531,-1653.2551985798782
1532,-1677.9434559612673
1533,-1695.816853076742
1534,-1712.6664668807039
1535,-1688.766485675161
1536,-1708.0978908818774
1537,-1725.556170767069
1538,-1738.3392495371904
1539,-1744.546033937845
1540,-1767.9497279229877
1541,-1777.2877066279411
1542,-1774.5550102541242
1543,-1746.236473300876
1544,-1742.706917753479
1545,-1725.14807087458
1546,-1738.916660277527
1547,-1744.885507118894
1548,-1733.8118522172422
1549,-1745.4379362029204
1550,-1755.2252028275811
1551,-1783.9521672691205
1552,-1801.7357182479586
1553,-1812.2295501955196
1554,-1818.3996924199732
1555,-1839.2978357385484
1556,-1831.398305650111
1557,-1812.8185192062224
1558,-1810.356388054681
1559,-1789.969797867786
1560,-1777.0135023205166
1561,-1749.9345212269634
1562,-1740.3320878025202
1563,-1758.5449575327896
1564,-1726.6384175579467
1565,-1726.5853045405538
1566,-1716.2710764654548
1567,-1740.9925954157484
1568,-1732.8013224548931
1569,-1733.0455361449435
1570,-1719.02079589078
1571,-1714.7834915636865
1572,-1696.2164343114005
1573,-1677.0387389144823
1574,-1661.7616202445379
1575,-1662.698262286403
1576,-1628.7739479138293
1577,-1607.3814055971004
1578,-1602.688226942127
1579,-1602.5554051568924
1580,-1597.7646717380587
1581,-1614.1655791095673
1582,-1599.3930553265689
1583,-1593.7957090783239
1584,-1590.2442862169019
1585,-1567.7662943127564
1586,-1553.6671118376166
1587,-1574.6738398309758
1588,-1586.7916807931717
1589,-1582.3544500156315
1590,-1573.9233665043155
1591,-1570.8070278141927
1592,-1572.092139919933
1593,-1579.7876383681828
1594,-1571.8043710749726
1595,-1579.3676020673868
1596,-1590.9785118793995
1597,-1612.2888741228453
1598,-1643.5324164350732
1599,-1637.3125197724999
1600,-1620.491249405907
1601,-1623.6064192078377
1602,-1623.6030144588437
1603,-1629.504738752959
1604,-1631.2372813607392
1605,-1605.7925460454073
1606,-1608.0960773369293
1607,-1597.195507532642
1608,-1593.7363862352063
1609,-1577.349333245203
1610,-1591.241782568911
1611,-1612.6560514206074
1612,-1608.4189155466831
1613,-1620.103092965754
1614,-1622.7417149266832
1615,-1619.9646507358752
1616,-1614.4620651692276
1617,-1623.4109570084106
1618,-1615.1463986621345
1619,-1648.9673700949506
1620,-1637.4656099688773
1621,-1639.0329017538525
1622,-1626.9430553600992
1623,-1600.7254736953441
1624,-1589.31208308745
1625,-1589.4162601806304
1626,-1609.2293549325523
1627,-1608.8227299713312
1628,-1595.6716482132092
1629,-1594.8178371222384
1630,-1607.3372909556804
1631,-1630.0276443060334
1632,-1639.4519258404448
1633,-1632.4573907802485
1634,-1622.5789280193376
1635,-1644.716942215062
1636,-1623.8204557683118
1637,-1634.885280869351
1638,-1617.9503604056683
1639,-1602.3086453396534
1640,-1581.5622823281728
1641,-1579.0305602938654
1642,-1596.097434074565
1643,-1597.46730531211
1644,-1605.173905470996
1645,-1647.709410975891
1646,-1670.1049400736472
1647,-1665.2145667243224
1648,-1666.0498079086751
1649,-1656.142540021845
1650,-1661.2500168451934
1651,-1633.816484314269
1652,-1627.5684598206956
1653,-1629.5291681006443
1654,-1613.7468423996581
1655,-1630.6694813567651
1656,-1632.327831333852
1657,-1634.3160072468681
1658,-1626.4356018031003
1659,-1619.6864663981162
1660,-1630.852636446262
1661,-1622.5371256795693
1662,-1607.248938684335
1663,-1607.3470914193963
1664,-1613.9452531361621
1665,-1617.7543118910135
1666,-1609.048812774599
1667,-1629.098288632966
1668,-1643.53085740419
1669,-1672.0394871786484
1670,-1672.9407495614523
1671,-1663.454326219712
1672,-1662.8973304368506
1673,-1646.9622625918546
1674,-1662.1301527748433
1675,-1653.608832310886
1676,-1661.8926559978993
1677,-1654.5114033756015
1678,-1640.920444276829
1679,-1626.6152822654842
1680,-1627.0689002714857
1681,-1626.0185154561198
1682,-1622.0668008020366
1683,-1633.316317974582
1684,-1624.207518143161
1685,-1634.9220411863935
1686,-1639.133498446754
1687,-1666.7615725008632
1688,-1670.7672034079028
1689,-1663.3725367564698
1690,-1666.103175385019
1691,-1649.7723509276113
1692,-1674.8211364562108
1693,-1697.899076420199
1694,-1692.3721400655695
1695,-1707.7447443300757
1696,-1714.0379158650799
1697,-1695.9761790024845
1698,-1684.624880742852
1699,-1683.883768480499
1700,-1686.515472314738
1701,-1683.9625640086113
1702,-1671.5065594347573
1703,-1667.454064535772
1704,-1635.6756502443159
1705,-1626.1921323313384
1706,-1626.2671759074115
1707,-1645.6312996254596
1708,-1661.7077062028798
1709,-1671.130886622881
1710,-1676.0342681198701
1711,-1674.1158830276527
1712,-1678.850398793897
1713,-1657.3293751847252
1714,-1623.3195334560069
1715,-1603.8544065876317
1716,-1581.9027141833012
1717,-1588.0107517578954
1718,-1584.2852296312888
1719,-1601.9004824966391
1720,-1598.9555058235812
1721,-1605.211939189293
1722,-1605.2574187423713
1723,-1624.2393398337076
1724,-1631.6714401766587
1725,-1667.884970219885
1726,-1697.0300473598718
1727,-1721.420455350357
1728,-1713.2212952452358
1729,-1686.731856340228
1730,-1670.2475587448914
1731,-1684.9922217301116
1732,-1699.8358721614409
1733,-1741.9868780650181
1734,-1750.9997713480075
1735,-1756.9225912503987
1736,-1773.1193251521445
1737,-1823.3787288587355
1738,-1819.7811769655432
1739,-1791.1331451292597
1740,-1769.6447890144073
1741,-1740.6294695900574
1742,-1714.5965510648361
1743,-1674.4860245599934
1744,-1645.6145821665618
1745,-1639.5587032536253
1746,-1621.832097779832
1747,-1627.9961453330027
1748,-1594.0838633813157
1749,-1588.6534295782997
1750,-1579.7956151278108
1751,-1601.630214688692
1752,-1611.8579378293239
1753,-1621.084462480985
1754,-1637.2613930865768
1755,-1649.1739556809891
1756,-1653.2575051550507
1757,-1640.544547795629
1758,-1648.7317154105613
1759,-1661.3026536050004
1760,-1687.7437860460925
1761,-1681.181744862112
1762,-1677.2074027042208
1763,-1674.6128430142558
1764,-1689.0124096571392
1765,-1682.8711499010847
1766,-1711.56787239467
1767,-1698.0526201999571
1768,-1678.6708601408793
1769,-1658.0226106301536
1770,-1649.1609136809404
1771,-1627.6506247348
1772,-1626.110012411609
1773,-1642.0091757092468
1774,-1654.683862765279
1775,-1660.0834698486872
1776,-1659.7750286540024
1777,-1664.101059723642
1778,-1664.2328816861898
1779,-1662.2663421588873
1780,-1670.007780900306
1781,-1691.5064650225581
1782,-1704.807819782282
1783,-1718.3753128527087
1784,-1710.8246137698113
1785,-1734.229655780061
1786,-1741.0677612302766
1787,-1718.3797049410975
1788,-1703.9672243202233
1789,-1715.4645985369866
1790,-1714.5946470710828
1791,-1730.5814377499607
1792,-1737.8863162027737
1793,-1737.943158290466
1794,-1739.9466147472956
1795,-1738.1512701769764
1796,-1719.9790210054678
1797,-1708.4411583648366
1798,-1694.7804702173848
1799,-1706.254981083261
1800,-1697.9763475168347
1801,-1701.2347389354893
1802,-1695.7651741117088
1803,-1688.7468244820745
1804,-1692.2340447057359
1805,-1701.452625540182
1806,-1712.0327360058845
1807,-1710.5929462835877
1808,-1726.0404446996051
1809,-1736.874292124066
1810,-1752.855128291084
1811,-1776.6231970221231
1812,-1796.4763839809953
1813,-1811.2572963467612
1814,-1816.0542440351724
1815,-1802.6159011795028
1816,-1789.383259681052
1817,-1775.6235976885773
1818,-1765.824546193718
1819,-1739.7387143098886
1820,-1720.7016606313089
1821,-1709.7170083719984
1822,-1683.8849769741644
1823,-1685.7876896236005
1824,-1660.2911041595328
1825,-1636.961767323397
1826,-1631.534902787551
1827,-1599.6968168872854
1828,-1582.7094365030596
1829,-1574.7497451236661
1830,-1558.4205768348656
1831,-1525.3417560559485
1832,-1521.7958415133
1833,-1517.5307480211966
1834,-1498.8478605092228
1835,-1484.935819004646
1836,-1499.5524938956405
1837,-1486.469462298407
1838,-1508.6085520299462
1839,-1513.618220512294
1840,-1528.899179039396
1841,-1527.485143818614
1842,-1527.5270014950459
1843,-1536.9429775653894
1844,-1526.115918694033
1845,-1511.3696689004378
1846,-1509.4472305557033
1847,-1522.4225753744113
1848,-1503.015967769483
1849,-1497.1469919081699
1850,-1465.2604634381582
1851,-1460.7078026147635
1852,-1470.0786093102802
1853,-1473.203172629162
1854,-1470.5185457667671
1855,-1453.968750191889
1856,-1454.0366437846587
1857,-1471.1677086723655
1858,-1473.003713464059
1859,-1473.750394592909
1860,-1466.241139172006
1861,-1489.17717579174
1862,-1463.781994959345
1863,-1465.9698315263156
1864,-1445.237435935204
1865,-1451.1823089985887
1866,-1469.0216083625007
1867,-1473.932816653571
1868,-1479.087640089292
1869,-1485.9264360037898
1870,-1502.9675838346834
1871,-1503.5460435328139
1872,-1523.3241177393527
1873,-1533.883072461111
1874,-1562.7174727552042
1875,-1594.556540400096
1876,-1576.7418690090926
1877,-1554.3725287356751
1878,-1586.2515346270366
1879,-1581.7352588349277
1880,-1587.471240772881
1881,-1589.4214051861222
1882,-1579.1841428577218
1883,-1557.4146519139945
1884,-1581.834567296138
1885,-1595.9804370376671
1886,-1617.351360581177
1887,-1646.7958228480895
1888,-1672.3802398644157
1889,-1651.9613981006623
1890,-1643.565505382871
1891,-1634.4870915368797
1892,-1619.1049608757246
1893,-1600.0242967866031
1894,-1601.0305442484137
1895,-1597.5983047395348
1896,-1589.3748317471275
1897,-1596.3895261539378
1898,-1596.943551486287
1899,-1586.0168921142729
1900,-1593.6172030359799
1901,-1600.842673994699
1902,-1603.778230977212
1903,-1599.2352227395088
1904,-1631.519248846389
1905,-1607.4408405785139
1906,-1619.6821906593866
1907,-1634.2273726510382
1908,-1624.2146651265866
1909,-1625.8148919492203
1910,-1632.5505696219038
1911,-1611.5133963542787
1912,-1593.3017346439153
1913,-1593.1876420609399
1914,-1592.6309363754237
1915,-1607.997416084002
1916,-1614.7679921683405
1917,-1621.357863378921
1918,-1614.0542818242131
1919,-1590.6519463548439
1920,-1602.6794238907348
1921,-1590.8913685852858
1922,-1584.9249241096213
1923,-1584.5720254287576
1924,-1581.447849356151
1925,-1598.914921071907
1926,-1598.0383410153945
1927,-1604.4015085424105
1928,-1619.6266906449239
1929,-1610.810081551595
1930,-1634.9312558769477
1931,-1626.7380077519917
1932,-1619.070815990218
1933,-1615.17569506634
1934,-1611.8831568169212
1935,-1590.874411657391
1936,-1584.1739046170433
1937,-1592.5564807666533
1938,-1572.8450901568056
1939,-1574.8843517610715
1940,-1558.8960131472898
1941,-1580.194662014138
1942,-1564.92213226581
1943,-1578.283235453338
1944,-1595.7678181578033
1945,-1611.3004817856324
1946,-1589.6122355481284
1947,-1591.7421316374362
1948,-1597.1051911290642
1949,-1609.7082378538757
1950,-1587.0431742964251
1951,-1577.6939584834904
1952,-1577.0980031942993
1953,-1636.1399555875123
1954,-1669.3084395308001
1955,-1679.8694659806442
1956,-1681.7733983747435
1957,-1674.6183092051742
1958,-1668.687522030276
1959,-1680.2310431275328
1960,-1660.805580780452
1961,-1637.9430670409922
1962,-1636.6170302587536
1963,-1627.465920387173
1964,-1617.1824873417722
1965,-1653.391544271779
1966,-1644.3865075617794
1967,-1643.7481159482243
1968,-1656.8518491291336
1969,-1676.8998397516968
1970,-1706.2376146470333
1971,-1701.2257802063825
1972,-1712.000574565184
1973,-1716.0909414083958
1974,-1678.6827349055561
1975,-1698.5440155613442
1976,-1664.2913233350257
1977,-1634.1875309360898
1978,-1600.5035023909272
1979,-1589.0874280574658
1980,-1576.8261565799853
1981,-1579.8680327468462
1982,-1581.3960793259082
1983,-1564.8644040837944
1984,-1576.709441284404
1985,-1578.2310078640985
1986,-1571.8102765021922
1987,-1593.7027486148465
1988,-1577.1085858778827
1989,-1569.6262123584743
1990,-1560.1480064676193
1991,-1559.7108358067046
1992,-1579.975335459029
1993,-1599.1867135225777
1994,-1597.6948129998673
1995,-1584.033704426438
1996,-1574.4398469820526
1997,-1574.940052883412
1998,-1579.4713987041741
1999,-1594.9817544281807
2000,-1585.2975469175803
2001,-1573.26830783461
2002,-1562.0732355026214
2003,-1576.2361451797904
2004,-1564.9797856934308
2005,-1608.1081629732273
2006,-1602.5310403288265
2007,-1608.4036653475246
2008,-1645.8882990585
2009,-1665.9817436660958
2010,-1671.3737427437586
2011,-1678.2661774531484
2012,-1676.9104674905484
2013,-1676.9207188045789
2014,-1692.9693531392315
