,0
2015,-1682.2689958042483
2016,-1678.2869797644707
2017,-1709.0924311535066
2018,-1694.605825118903
2019,-1688.0139600051184
2020,-1687.7879133710692
2021,-1703.9127216167492
2022,-1699.6058459905269
2023,-1700.6096040318503
2024,-1690.7780798765807
2025,-1707.1459719367083
2026,-1694.9126722980964
2027,-1681.7551210985698
2028,-1668.0776159436407
2029,-1669.7578757484882
2030,-1692.8536303314845
2031,-1702.0654264430686
2032,-1723.021624118938
2033,-1740.563383927129
2034,-1767.343753264514
2035,-1767.7694131784674
2036,-1747.4978156518716
2037,-1783.7915387702296
2038,-1788.2428467244292
2039,-1774.221178015601
2040,-1768.880461762558
2041,-1783.6838988787968
2042,-1770.6971232090648
2043,-1752.796354506454
2044,-1755.686818492485
2045,-1747.9354076910638
2046,-1717.7075972319426
2047,-1689.0479955956484
2048,-1680.8739885422665
2049,-1684.4592684624135
2050,-1660.9820892353814
2051,-1639.1349056510614
2052,-1619.4699504754387
2053,-1619.2960450261253
2054,-1636.6197934684587
2055,-1666.6839495859786
2056,-1648.783917655364
2057,-1652.2082381666683
2058,-1677.4208579854524
2059,-1688.047925824114
2060,-1688.0853862927797
2061,-1681.7979076942488
2062,-1671.1534731142824
2063,-1654.99239453936
2064,-1693.017289995477
2065,-1692.8487149680382
2066,-1694.5876239149575
2067,-1704.1240209046114
2068,-1718.0910154834244
2069,-1704.9773743714845
2070,-1733.1209051738817
2071,-1735.5467840270073
2072,-1764.7259693102153
2073,-1758.135404062899
2074,-1748.3900553572557
2075,-1734.1538033196005
2076,-1715.283625769416
2077,-1675.677520743231
2078,-1662.3919626673996
2079,-1630.8676368884096
2080,-1608.0318698027365
2081,-1610.3435737343161
2082,-1622.9320199517933
2083,-1629.5250118824763
2084,-1635.2165312083619
2085,-1623.5169980746011
2086,-1622.9786272812737
2087,-1641.8773274981236
2088,-1639.461724720975
2089,-1611.2489954323235
2090,-1584.3591958841462
2091,-1569.2530110130676
2092,-1561.113281346729
2093,-1534.7962829580292
2094,-1528.6334237440167
2095,-1541.3853600790535
2096,-1544.7896604485477
2097,-1529.784578000891
2098,-1524.7180313235
2099,-1515.3484783195208
2100,-1533.202760485475
2101,-1572.7788209331645
2102,-1553.2909582247307
2103,-1537.814021202282
2104,-1536.349616701007
2105,-1540.204977567254
2106,-1559.297247513108
2107,-1544.1426880661197
2108,-1528.486967822109
2109,-1542.4396058515665
2110,-1543.9550356535312
2111,-1522.9499693761884
2112,-1503.9291046352414
2113,-1520.5615067470535
2114,-1529.9215860667468
2115,-1537.4909442815595
2116,-1518.4106840211434
2117,-1525.0990957276379
2118,-1522.1107844061667
2119,-1509.6716813584878
2120,-1503.0104382826335
2121,-1504.568647014652
2122,-1501.2528697513194
2123,-1522.038818827694
2124,-1559.007274928099
2125,-1571.5071211565926
2126,-1602.6470217032852
2127,-1609.6074920574588
2128,-1607.5313254854984
2129,-1596.3930355824177
2130,-1594.2088486244352
2131,-1588.1310663509475
2132,-1618.6335223255667
2133,-1602.2265775775188
2134,-1578.138973366715
2135,-1587.919364714773
2136,-1594.8768779634045
2137,-1608.6489950016064
2138,-1641.117689728609
2139,-1641.4637374945326
2140,-1635.1838506623872
2141,-1659.5726848977913
2142,-1669.6053219861215
2143,-1683.0048051189533
2144,-1703.0368140510145
2145,-1702.9935991713792
2146,-1685.7210515203294
2147,-1662.4887100710844
2148,-1640.969094385661
2149,-1646.4838489279664
2150,-1647.430124635416
2151,-1657.8507500334713
2152,-1657.579999082471
2153,-1641.3469866134542
2154,-1648.8032294032396
2155,-1667.6408281368817
2156,-1652.0812333427755
2157,-1637.3221096741324
2158,-1645.7617806670337
2159,-1626.072178854231
2160,-1593.9225423112675
2161,-1593.5279775508623
2162,-1586.4298180556666
2163,-1585.4072569760929
2164,-1569.5906005628563
2165,-1568.3705291950832
2166,-1587.7577955238153
2167,-1598.3677472703862
2168,-1583.2968802511346
2169,-1609.1915055318593
2170,-1615.7549153629914
2171,-1614.3014889603594
2172,-1602.1963144832494
2173,-1591.2389234483312
2174,-1573.668503656742
2175,-1578.8714182524152
2176,-1575.278908139815
2177,-1578.0097879968798
2178,-1571.5521262434904
2179,-1557.2021322100068
2180,-1544.107720703773
2181,-1543.2331477546388
2182,-1538.9832086054125
2183,-1529.9999919407762
2184,-1528.430360163576
2185,-1533.906706263481
2186,-1531.5176619121662
2187,-1516.988573287173
2188,-1535.3266586230648
2189,-1521.414251288105
2190,-1530.6200679500837
2191,-1538.5118572838965
2192,-1565.1673762622654
2193,-1581.2308745989549
2194,-1593.9759239646253
2195,-1594.4347076560969
2196,-1608.5736330484997
2197,-1586.9196034789538
2198,-1571.4904218768513
2199,-1585.5725888884776
2200,-1595.8980731359247
2201,-1583.9016943895942
2202,-1582.867833641182
2203,-1564.8799612812081
2204,-1551.3019911738745
2205,-1533.9952441559835
2206,-1512.83062120357
2207,-1521.3517071227632
2208,-1534.5814691310143
2209,-1552.6285422103642
2210,-1553.0781890846188
2211,-1556.4356568824962
2212,-1533.4141760066843
2213,-1563.7335828681978
2214,-1555.2674938478328
2215,-1545.684176022768
2216,-1543.0287316984322
2217,-1538.2233872363356
2218,-1532.5699565672703
2219,-1545.1848430042717
2220,-1547.3892388821143
2221,-1568.0998427616114
2222,-1570.1912390026855
2223,-1585.3451417710519
2224,-1625.1270977343463
2225,-1635.1462342896345
2226,-1624.065434312415
2227,-1608.5820596081292
2228,-1611.5614633754471
2229,-1605.4944195225248
2230,-1605.0581841783776
2231,-1589.6476296672595
2232,-1574.1748082844997
2233,-1548.3569429917902
2234,-1566.3467374612148
2235,-1539.1436951248882
2236,-1543.5231526279435
2237,-1521.857283598013
2238,-1503.9796496749718
2239,-1509.2911846082484
2240,-1540.3582921168656
2241,-1542.5152384282374
2242,-1545.8237593949189
2243,-1544.4046936522473
2244,-1561.0780869156963
2245,-1576.4901127926262
2246,-1560.825834596176
2247,-1565.5731994198557
2248,-1607.148298611039
2249,-1655.9245327220672
2250,-1719.0779686516819
2251,-1762.727866443613
2252,-1769.417892750839
2253,-1778.9300425550002
2254,-1755.1949663801784
2255,-1748.6608195685722
2256,-1730.7296471808775
2257,-1728.9961241887822
2258,-1711.6057082597786
2259,-1682.2415998146257
2260,-1657.288929982077
2261,-1634.167635968339
2262,-1611.3124776473937
2263,-1590.473143299278
2264,-1578.7358752240245
2265,-1580.0888886805117
2266,-1583.5562583192352
2267,-1557.7313693784104
2268,-1560.6180135349346
2269,-1531.0861748328239
2270,-1537.2589398306416
2271,-1517.4693554419966
2272,-1547.696431926218
2273,-1544.5256183748834
2274,-1522.364278452249
2275,-1510.0709308656496
2276,-1491.780940917164
2277,-1495.4441658684746
2278,-1463.7344837104013
2279,-1456.3323755812912
2280,-1445.3657678924876
2281,-1451.8291889006312
2282,-1439.1940894095367
2283,-1447.8922951995878
2284,-1462.7252846029378
2285,-1454.3066340663652
2286,-1448.1719695507848
2287,-1469.252352152674
2288,-1470.895440046856
2289,-1493.5764433347313
2290,-1502.3676062326704
2291,-1507.9944632796357
2292,-1505.0213142567914
2293,-1520.9061763240575
2294,-1519.516679909743
2295,-1506.1170393510504
2296,-1510.4890656530172
2297,-1504.2768053654995
2298,-1502.3651244712187
2299,-1513.7909680584457
2300,-1511.3303583689417
2301,-1502.957978800162
2302,-1486.693567414369
2303,-1476.2115847809098
2304,-1476.1924510009494
2305,-1463.138416557742
2306,-1468.0096937993512
2307,-1452.344134469126
2308,-1446.3287276060864
2309,-1430.3137597292744
2310,-1451.290928805664
2311,-1476.5458079267244
2312,-1488.875196665215
2313,-1501.527553760194
2314,-1518.128193682362
2315,-1519.969713240222
2316,-1521.6589028525923
2317,-1526.371138740333
2318,-1535.017220601038
2319,-1546.2855950970907
2320,-1526.9372035893819
2321,-1532.7909178500352
2322,-1554.4337561277302
2323,-1571.674514879234
2324,-1546.1118667518544
2325,-1544.9610884184365
2326,-1554.9915993555944
2327,-1560.0348810795524
2328,-1589.6441175223813
2329,-1653.0513383686364
2330,-1697.545298116823
2331,-1815.2666807872229
2332,-1849.1647153022675
2333,-1850.6867377359492
2334,-1845.325424075491
2335,-1841.4985864387684
2336,-1840.9095746424985
2337,-1822.7861300533987
2338,-1826.5797340647264
2339,-1829.2120096551394
2340,-1814.4809534623037
2341,-1807.3815877324864
2342,-1792.952581395459
2343,-1801.1434519329655
2344,-1828.8258801513457
2345,-1869.5530772579325
2346,-1896.5953693516938
2347,-1883.470440141993
2348,-1852.7225483745358
2349,-1844.204310799089
2350,-1829.1586111596253
2351,-1798.1488518312701
2352,-1768.123899598002
2353,-1742.6944104855863
2354,-1708.4027595515706
2355,-1685.5833211251982
2356,-1675.7424149018634
2357,-1649.0114410146768
2358,-1634.935504367599
2359,-1630.716155638724
2360,-1608.5970795791195
2361,-1621.3616579793782
2362,-1610.9312030325304
2363,-1605.4879265402162
2364,-1626.564473806152
2365,-1622.797435216396
2366,-1599.9778091207045
2367,-1584.2994032566244
2368,-1576.0088533737096
2369,-1561.8640866903584
2370,-1540.3280886566329
2371,-1547.5609263493097
2372,-1554.8993447933128
2373,-1531.4290331201319
2374,-1516.253527150458
2375,-1507.2307305673003
2376,-1499.1706302975333
2377,-1499.3931908336717
2378,-1485.2628574337366
2379,-1470.8424374385802
2380,-1474.8345264929126
2381,-1487.106833244027
2382,-1498.694456063348
2383,-1515.5568699663204
2384,-1514.154098153033
2385,-1526.4626168608413
2386,-1543.7812921920304
2387,-1550.7358466117275
2388,-1560.5954900636068
2389,-1558.2944213564656
2390,-1541.9186707749232
2391,-1524.7148745448997
2392,-1516.7159099832768
2393,-1527.9158908845993
2394,-1522.6159739312432
2395,-1503.8421316844801
2396,-1491.6842852936948
2397,-1492.317957677515
2398,-1488.5880137314907
2399,-1491.127703276525
2400,-1473.375005861005
2401,-1489.5397871160017
2402,-1524.3635573278673
2403,-1511.0520729706782
2404,-1510.3332661821632
2405,-1491.4782685187245
2406,-1487.808904342342
2407,-1489.4180675820853
2408,-1507.544127644905
2409,-1520.8321183057253
2410,-1508.2107625751319
2411,-1526.8212993463892
2412,-1518.08684871844
2413,-1545.907221345908
2414,-1603.4782349904162
2415,-1640.9683649679407
2416,-1624.9582272039474
2417,-1603.1670818246514
2418,-1621.2561515978314
2419,-1623.5412825356211
2420,-1620.4713086502748
2421,-1625.2100840263195
2422,-1623.0927155975905
2423,-1616.3879334054327
2424,-1626.6390410120205
2425,-1616.3086111833138
2426,-1610.0862081872199
2427,-1628.4501914511222
2428,-1637.8761496114937
2429,-1633.743592168691
2430,-1624.1774635089603
2431,-1643.5581485724565
2432,-1660.0099942018037
2433,-1669.8783673401615
2434,-1649.9701743270539
2435,-1663.098557287197
2436,-1685.67784658099
2437,-1677.3809726578736
2438,-1655.1456305704023
2439,-1657.8209029477493
2440,-1637.2728934651582
2441,-1619.1314284717937
2442,-1610.1688617852355
2443,-1612.300678756364
2444,-1608.7253960104053
2445,-1629.143890646562
2446,-1620.307098717224
2447,-1596.2914464658384
2448,-1572.3148511519016
2449,-1556.2001520209737
2450,-1575.1838033475178
2451,-1564.1727207481206
2452,-1555.0872404981737
2453,-1537.3613858602332
2454,-1578.2663809608812
2455,-1557.089947884848
2456,-1529.5472889052526
2457,-1540.2744896925367
2458,-1541.601461104181
2459,-1547.4090072111833
2460,-1565.577916068633
2461,-1570.3412014586509
2462,-1603.5561005259021
2463,-1604.8044851198808
2464,-1606.3636519243162
2465,-1613.291672603346
2466,-1613.1708210847582
2467,-1615.1530081436424
2468,-1621.7448518972233
2469,-1637.8262511025155
2470,-1635.9973361427376
2471,-1648.8057651185727
2472,-1654.5053888469295
2473,-1679.6150881126698
2474,-1690.8041343626176
2475,-1691.890040216275
2476,-1710.9489191065034
2477,-1704.7478861406719
2478,-1713.3110841529312
2479,-1709.566837383578
2480,-1708.8585432831762
2481,-1707.9395345261091
2482,-1689.3481857567003
2483,-1675.5453115195146
2484,-1678.6228468131449
2485,-1678.8241777574992
2486,-1698.3446993592459
2487,-1707.7700485230669
2488,-1709.0493902845687
2489,-1695.970651574437
2490,-1682.4755677259743
2491,-1655.7450309527017
2492,-1627.6514871786976
2493,-1612.4328037438656
2494,-1614.114632179997
2495,-1600.6718029085291
2496,-1616.8237740837576
2497,-1632.2664407565994
2498,-1626.2794051747164
2499,-1622.5261388587485
2500,-1616.1010503318792
2501,-1630.7350870657212
2502,-1629.1074939296518
2503,-1618.9004462582432
2504,-1598.6146981060567
2505,-1599.6486072830228
2506,-1602.0778256535077
2507,-1596.9085435722852
2508,-1605.2604272203077
2509,-1612.4770714530969
2510,-1611.9186837585492
2511,-1605.2750548542504
2512,-1624.6069273167454
2513,-1601.6887240967746
2514,-1626.812459591749
2515,-1622.3059782523771
2516,-1611.1014768731347
2517,-1582.7060623056368
2518,-1586.0890239363523
2519,-1571.771072591808
2520,-1551.9154026814904
2521,-1529.375828675464
2522,-1519.423709246525
2523,-1503.387913659172
2524,-1492.2310939039446
2525,-1491.4168181597706
2526,-1504.7097791708968
2527,-1497.94807651161
2528,-1514.5532232460937
2529,-1518.7190814653773
2530,-1517.4252383279788
2531,-1494.84691570256
2532,-1494.2722998574245
2533,-1470.703753620077
2534,-1478.3749928663806
2535,-1476.206047792964
2536,-1468.0055993966653
2537,-1472.5916441998652
2538,-1486.2497801234122
2539,-1486.4001392706732
2540,-1472.5092226345216
2541,-1490.4745374911538
2542,-1488.7451306032965
2543,-1514.8516712264066
2544,-1544.391447181782
2545,-1532.9935163922282
2546,-1550.7311481386778
2547,-1540.374903587674
2548,-1521.1011866216365
2549,-1531.1446007619347
2550,-1533.1573744910347
2551,-1518.5036100646919
2552,-1527.0048332817355
2553,-1541.6108739592567
2554,-1530.9398573465146
2555,-1539.386672224319
2556,-1537.242692337656
2557,-1526.8592835692255
2558,-1525.673901481136
2559,-1545.6162667548992
2560,-1519.4983364516968
2561,-1516.7961349557497
2562,-1532.9496449683222
2563,-1533.4795543669818
2564,-1516.5585600290633
2565,-1522.8369068347138
2566,-1506.6195731430696
2567,-1505.2501887390556
2568,-1500.8319198448262
2569,-1526.5241142711786
2570,-1505.90241900965
2571,-1476.19842734556
2572,-1462.7363288840893
2573,-1494.2111924257547
2574,-1481.8320037314686
2575,-1475.1104303690825
2576,-1457.2657966252132
2577,-1465.6529148515144
2578,-1472.377696358724
2579,-1482.2999152254915
2580,-1497.8864960743745
2581,-1501.1859907209441
2582,-1528.439737534757
2583,-1540.7774830844091
2584,-1565.4380940413157
2585,-1542.181325933324
2586,-1548.5655931505912
2587,-1555.9991501609654
2588,-1548.892439662205
2589,-1534.3848330617457
2590,-1541.0892251592315
2591,-1518.8563561415197
2592,-1533.8075624761082
2593,-1522.6442007506337
2594,-1494.650615935752
2595,-1492.1135459780094
2596,-1487.8909482995787
2597,-1491.1120698906875
2598,-1481.005071699992
2599,-1495.5912589950144
2600,-1512.6181733018761
2601,-1513.9939680765963
2602,-1564.537107685101
2603,-1573.848191851668
2604,-1586.040328625495
2605,-1599.3775858753427
2606,-1637.1675911223579
2607,-1661.4633248094106
2608,-1662.579610815842
2609,-1672.63573888425
2610,-1685.4268041833302
2611,-1693.857763746585
2612,-1715.2187464779759
2613,-1717.4287794444258
2614,-1737.7678681278585
2615,-1725.0337719118234
2616,-1710.4464976632514
2617,-1707.3761202899964
2618,-1682.9973898372507
2619,-1661.3266088988707
2620,-1658.8087777057208
2621,-1664.4984342253717
2622,-1662.121986385106
2623,-1653.2890573664395
2624,-1640.9464295532005
2625,-1636.751850441937
2626,-1649.5993896920459
2627,-1677.5493882838841
2628,-1663.083374848681
2629,-1641.4820548147165
2630,-1639.4796074946048
2631,-1630.916984596033
2632,-1610.4150643534963
2633,-1590.6551859020994
2634,-1563.2390228127467
2635,-1558.9634892874965
2636,-1547.135378228096
2637,-1520.3429141962938
2638,-1544.5116375042132
2639,-1576.8368789885649
2640,-1613.882805100414
2641,-1629.7699297637453
2642,-1651.5141006534755
2643,-1645.4908637142428
2644,-1636.1914327477168
2645,-1628.3405852443811
2646,-1625.4268885521785
2647,-1615.1404397777492
2648,-1614.3809535096643
2649,-1602.7695576316967
2650,-1588.3067966788608
2651,-1580.1948079054605
2652,-1567.2850034007906
2653,-1548.4711423896974
2654,-1530.4273971145442
2655,-1551.6734247462068
2656,-1543.18120742669
2657,-1542.2278851633546
2658,-1562.402219148242
2659,-1578.983721265694
2660,-1558.599063386093
2661,-1545.6193252625776
2662,-1549.821840736332
2663,-1541.5230370674972
2664,-1548.9872206335822
2665,-1550.2188497782288
2666,-1572.8360020404189
2667,-1591.2108027662318
2668,-1577.9428925690413
2669,-1578.0231650949297
2670,-1545.767942291997
2671,-1539.9410507404996
2672,-1516.651285561005
2673,-1519.0232440840136
2674,-1516.4801611092096
2675,-1515.9614212752997
2676,-1500.6886946177365
2677,-1487.5686100201617
2678,-1492.4955746281405
2679,-1490.5609712657292
2680,-1481.2662370049766
2681,-1505.988640506527
2682,-1489.0633735343301
2683,-1490.2774317947308
2684,-1487.2354388638068
2685,-1503.5714704059044
2686,-1522.8830182909046
2687,-1514.3132889118629
2688,-1521.7154596535536
2689,-1537.0624772481856
2690,-1533.3661274957594
2691,-1541.919451934334
2692,-1523.875334923144
2693,-1528.1886246486183
2694,-1534.5600781165808
2695,-1547.5994287854987
2696,-1536.4965540404621
2697,-1520.5377077756475
2698,-1510.1180738943422
2699,-1488.3341010423924
2700,-1483.6432638003346
2701,-1504.4927318889802
2702,-1513.4735745310152
2703,-1501.5796608617466
2704,-1500.4582610004445
2705,-1510.8803620496635
2706,-1491.7983782927538
2707,-1495.6640474061219
2708,-1510.615453475112
2709,-1572.5054646925691
2710,-1590.7983002075391
2711,-1619.7524432569398
2712,-1640.7405427943777
2713,-1673.4233589708167
2714,-1687.8555203614335
2715,-1694.766834831456
2716,-1677.6151902791146
2717,-1681.9774033047868
2718,-1696.1924189216124
2719,-1703.8642927925748
2720,-1725.5052119910474
2721,-1731.4483466846407
2722,-1737.8548215422725
2723,-1742.1225392843246
2724,-1743.320360346303
2725,-1733.571306642298
2726,-1720.3885062468821
2727,-1706.5744062682122
2728,-1705.5088454896613
2729,-1704.1157642331943
2730,-1705.1724928139704
2731,-1727.5728111745186
2732,-1753.9839368807889
2733,-1747.7499311349343
2734,-1722.8702238487408
2735,-1729.0212127078337
2736,-1719.4149057627844
2737,-1722.0830012393403
2738,-1726.318102180767
2739,-1723.526575192055
2740,-1757.4793317197782
2741,-1788.4532971364392
2742,-1792.963630093221
2743,-1780.936477302164
2744,-1795.1318990744064
2745,-1778.6118230641957
2746,-1790.1892656124237
2747,-1796.2343906557562
2748,-1790.2192389378324
2749,-1791.3942429500144
2750,-1759.4180200162725
2751,-1772.1236839660005
2752,-1759.144406402757
2753,-1737.3478481442412
2754,-1719.8998413015856
2755,-1706.8022228565305
2756,-1704.526772566155
2757,-1708.5699571436987
2758,-1720.7110957142136
2759,-1734.8629800233907
2760,-1727.5176729450393
2761,-1730.0488970416463
2762,-1767.1462199103194
2763,-1775.4974550408017
2764,-1785.3266480802208
2765,-1783.4357734169532
2766,-1801.648364815096
2767,-1831.8599849328023
2768,-1878.9976980613324
2769,-1887.7634931585444
2770,-1898.5532676495409
2771,-1900.816221288625
2772,-1913.8927797884674
2773,-1958.4911485554896
2774,-1977.4527435738237
2775,-1963.4228573040293
2776,-1954.2263639272514
2777,-1952.361950328806
2778,-1938.8604178333921
2779,-1921.932387629209
2780,-1884.14269250692
2781,-1857.0904767021211
2782,-1831.4973832928993
2783,-1808.682752400585
2784,-1797.3960396510415
2785,-1782.266789537708
2786,-1769.140182219257
2787,-1748.6870726112506
2788,-1712.5651758295223
2789,-1692.491698340102
2790,-1660.9980019724494
2791,-1642.3676041879287
2792,-1635.6327051305177
2793,-1638.7759390090644
2794,-1667.5075332264578
2795,-1671.8116644417096
2796,-1663.1924160220976
2797,-1662.7741275449926
2798,-1665.3491866422773
2799,-1669.569926745218
2800,-1668.2087985968258
2801,-1674.6423266378854
2802,-1674.6864923913504
2803,-1662.4162999401822
2804,-1670.4932417592888
2805,-1656.1254795989057
2806,-1655.6099211615124
2807,-1648.2642844820903
2808,-1639.5453721482938
2809,-1639.581740432142
2810,-1608.8898970885282
2811,-1618.9805631145246
2812,-1606.5638340517864
2813,-1604.7102430993132
2814,-1590.410159011492
2815,-1581.5764506507303
2816,-1587.2482016658275
2817,-1621.2719069905677
2818,-1664.1292930664536
2819,-1681.5739526138495
2820,-1684.3365908083424
2821,-1695.854362667963
2822,-1694.0571816778074
2823,-1688.2434972122012
2824,-1694.6952372340463
2825,-1694.8295734394696
2826,-1693.7901608358952
2827,-1673.3111302559255
2828,-1673.6138298982087
2829,-1677.4664630897237
2830,-1682.3774844378777
2831,-1674.8808279722389
2832,-1668.0040472498338
2833,-1675.9676860667246
2834,-1675.2536533249972
2835,-1728.9704439680593
2836,-1742.8497697595421
2837,-1724.9411429399179
2838,-1712.6564790647515
2839,-1685.7993817782938
2840,-1656.0893571372653
2841,-1625.8659641981226
2842,-1611.4693417702413
2843,-1588.1146573264868
2844,-1562.7723782399873
2845,-1535.5275737874897
2846,-1536.7175521717909
2847,-1520.4165397017312
2848,-1501.7370410466615
2849,-1505.7665961393145
2850,-1511.2496177541277
2851,-1503.7006497625998
2852,-1559.8725355704364
2853,-1578.3616748348109
2854,-1583.764309207587
2855,-1570.452933047934
2856,-1546.9028739504365
2857,-1567.9398381836706
2858,-1554.7040707074518
2859,-1548.3042110565652
2860,-1534.317548253138
2861,-1506.4248753569705
2862,-1515.114154993573
2863,-1544.1887117063327
2864,-1557.3532803470505
2865,-1554.588009653466
2866,-1565.924572408893
2867,-1549.7794078075676
2868,-1553.4442030668852
2869,-1561.5250094701912
2870,-1551.0953456875811
2871,-1554.0046283864808
2872,-1535.7909072711816
2873,-1518.6883393461658
2874,-1524.140887457854
2875,-1528.8626875843393
2876,-1544.4039706953963
2877,-1578.5135507057414
2878,-1593.2769036892728
2879,-1603.09783845063
2880,-1622.9795202198627
2881,-1628.3462324894567
2882,-1627.2792292739762
2883,-1648.9384719037898
2884,-1658.1314198605721
2885,-1660.0025347260655
2886,-1658.0576368641628
2887,-1664.381278603326
2888,-1658.396821562188
2889,-1656.027184842124
2890,-1654.9799857124883
2891,-1627.0172234551148
2892,-1619.9986680783184
2893,-1622.0851150944916
2894,-1614.4516592221462
2895,-1574.832775353382
2896,-1579.91483293773
2897,-1566.5277791040955
2898,-1558.4191697939175
2899,-1538.4272343439372
2900,-1527.1929537107442
2901,-1537.5347920937115
2902,-1543.111955727016
2903,-1541.2329395770837
2904,-1553.7108416575538
2905,-1541.0328556728182
2906,-1540.7672323846518
2907,-1547.9901367563361
2908,-1556.8740112734822
2909,-1564.4594156119972
2910,-1561.1732988012564
2911,-1557.742256138726
2912,-1576.0900984238367
2913,-1594.741045203317
2914,-1599.1463704140979
2915,-1574.5154095422706
2916,-1588.9924652481757
2917,-1582.3547899173154
2918,-1584.421205096273
2919,-1566.1740249228646
2920,-1561.4732674675026
2921,-1562.4218339718632
2922,-1600.9794852940477
2923,-1613.3158669148177
2924,-1619.7902049360803
2925,-1627.937325613181
2926,-1632.2499901970002
2927,-1670.318287870041
2928,-1678.9375948671018
2929,-1688.708717928931
2930,-1693.5887371902736
2931,-1692.8360303900772
2932,-1690.5045423873719
2933,-1673.9148579585612
2934,-1684.8772081517807
2935,-1695.1948160747907
2936,-1689.3780012585933
2937,-1707.9875954696836
2938,-1717.2572518167694
2939,-1709.520695532944
2940,-1712.4608168450795
2941,-1699.5048610152182
2942,-1697.2028219464137
2943,-1688.960394275161
2944,-1685.7590948276106
2945,-1668.0271941537317
2946,-1652.91623937345
2947,-1643.0493260545747
2948,-1633.6156753560938
2949,-1603.5913346712332
2950,-1583.1928041994058
2951,-1590.498448810825
2952,-1608.0912717732567
2953,-1601.6093587872049
2954,-1606.6671753901333
2955,-1601.7244553928842
2956,-1601.575921752863
2957,-1605.7277006816985
2958,-1584.2005727727592
2959,-1576.599102457152
2960,-1576.1325922942137
2961,-1573.1910808104658
2962,-1576.6033712257272
2963,-1580.7777890838474
2964,-1570.9914366179894
2965,-1577.8031731929068
2966,-1594.3592270177528
2967,-1603.5304202110617
2968,-1609.7372818325214
2969,-1618.9708684248644
2970,-1607.9656888791908
2971,-1588.9616819464882
2972,-1570.4712888738197
2973,-1602.8407843342384
2974,-1598.2741724492037
2975,-1611.1043787446495
2976,-1641.650461369181
2977,-1659.6362229738504
2978,-1664.3599156496502
2979,-1655.9934537859767
2980,-1633.3097365191682
2981,-1622.0571965124077
2982,-1629.5315306618868
2983,-1626.1046049622753
2984,-1632.7289353131482
2985,-1634.0415402849744
2986,-1682.1704305650067
2987,-1707.6735189565056
2988,-1674.9330184504836
2989,-1656.2354246892542
2990,-1666.7034541962596
2991,-1657.819511084083
2992,-1646.7121767188453
2993,-1661.3532653035882
2994,-1654.6543722068652
2995,-1628.7378665509389
2996,-1609.2663870124202
2997,-1607.204900613313
2998,-1605.162883492309
2999,-1601.29225752738
